1,4,5,8,25,46
2,9,12,26,31,44
11,12,16,20,35,46
14,19,22,25,38,48
4,21,25,27,31,49
17,20,28,39,43,44
20,29,33,35,37,40
8,14,16,21,47,49
14,16,20,38,39,45
3,7,20,31,43,45
8,17,20,32,41,43
4,17,22,26,31,47
1,6,10,23,25,40
13,20,31,34,36,44
16,18,29,34,35,39
17,22,23,33,36,42
9,25,34,37,44,45
1,7,9,27,30,48
16,17,22,38,44,49
3,5,8,10,16,17
15,26,29,35,36,41
10,19,20,33,43,46
2,5,9,28,29,48
10,31,35,40,41,44
18,26,32,36,40,45
7,9,18,24,39,40
14,19,30,31,47,48
5,10,16,23,31,44
11,13,14,28,40,42
9,18,22,23,29,33
10,11,18,23,26,37
3,7,13,17,27,40
5,15,19,25,34,36
8,12,28,30,43,49
1,18,20,38,43,48
8,15,23,24,28,34
3,8,11,12,39,43
3,19,23,28,37,43
4,11,22,27,47,49
5,9,14,25,34,38
14,18,20,30,43,47
8,14,22,26,35,37
2,5,11,22,24,42
13,23,28,37,42,45
17,21,29,33,35,46
16,36,40,43,45,47
5,9,11,20,23,30
1,3,25,33,36,42
6,12,15,24,35,47
1,7,11,38,41,42
5,17,29,36,37,49
1,19,20,30,35,46
12,22,23,27,34,35
11,29,32,37,40,48
13,16,18,24,31,43
12,15,22,29,30,35
9,19,22,34,41,46
2,6,22,26,33,48
4,8,29,33,38,48
1,3,7,19,20,46
1,4,5,7,18,47
4,18,24,34,36,48
4,27,28,29,34,43
2,5,8,23,26,32
6,19,24,26,42,43
1,22,30,33,40,47
5,24,28,36,42,47
11,15,17,30,43,49
13,14,17,25,31,49
3,5,9,28,35,47
2,5,21,25,34,36
6,7,22,27,35,42
5,9,10,13,41,44
5,26,28,30,42,44
2,15,35,36,38,39
2,3,5,15,22,29
26,28,29,30,41,49
6,11,18,19,38,42
4,17,19,25,35,37
19,23,40,43,45,49
14,15,31,36,42,47
18,30,33,34,38,48
2,19,24,33,35,46
18,22,23,32,40,42
7,9,13,44,47,48
11,23,28,30,32,46
12,18,22,37,38,49
4,5,10,12,20,23
10,15,17,18,19,31
13,14,16,24,41,43
17,20,28,29,33,36
29,37,42,46,47,49
1,6,32,34,37,45
4,8,19,35,44,49
3,4,17,24,30,34
7,10,16,33,39,44
10,13,17,22,40,46
3,6,15,17,18,35
8,9,10,21,35,41
7,20,23,29,40,46
21,23,25,34,42,49
1,19,24,27,38,48
12,14,15,20,40,41
4,7,9,10,19,47
3,8,19,27,42,43
2,17,21,26,30,48
7,9,21,22,24,47
6,17,24,29,33,36
4,7,9,17,20,48
1,5,7,21,37,49
3,17,20,24,38,43
3,4,6,21,23,44
11,15,18,22,41,49
1,18,20,31,38,47
18,28,30,31,41,46
17,22,24,28,33,46
1,18,22,25,31,39
1,23,27,36,43,45
15,21,28,35,42,43
4,11,27,28,30,49
3,4,25,27,42,45
7,10,11,30,31,42
1,11,14,15,19,41
5,17,22,31,40,48
1,5,21,33,34,47
7,11,15,32,46,48
6,9,22,38,39,41
1,8,22,30,34,40
2,4,5,15,20,48
12,27,28,39,41,48
6,7,23,27,38,49
17,32,39,40,43,49
10,14,19,24,28,33
23,29,30,39,42,49
18,23,25,37,39,47
2,8,12,15,21,42
1,6,23,25,32,35
14,23,28,33,35,42
2,4,8,21,30,38
4,10,13,18,29,33
13,14,35,39,46,49
3,10,35,38,40,41
6,12,32,36,38,47
4,7,14,21,22,29
8,15,17,33,41,47
7,23,26,33,38,45
18,21,31,42,45,47
1,16,27,42,46,47
5,8,12,28,39,41
6,22,28,30,39,44
6,15,17,20,24,25
4,8,10,21,41,49
5,6,7,25,27,33
7,19,22,28,40,44
3,4,7,18,48,49
12,18,23,33,42,43
2,9,27,29,33,40
24,29,33,40,43,49
6,18,20,21,29,31
14,20,28,31,40,46
12,14,21,22,37,43
14,26,28,31,32,44
9,17,21,23,35,36
9,17,31,33,41,42
5,8,11,17,40,45
7,8,9,14,35,44
5,7,11,30,44,49
2,3,16,32,53,54
7,13,20,27,39,52
8,30,37,40,46,50
13,14,21,25,51,53
29,31,43,55,58,59
26,36,41,46,49,52
26,39,41,42,55,59
11,13,18,25,29,47
2,3,34,43,49,50
2,17,27,28,51,52
2,23,39,54,55,57
9,23,30,46,49,55
2,8,10,11,32,47
18,29,38,41,43,57
7,12,20,24,34,52
9,11,14,28,37,42
10,11,15,50,51,56
3,8,14,28,34,53
15,22,25,40,53,57
10,12,35,46,48,57
13,14,27,46,48,50
1,2,4,19,28,41
17,21,31,38,44,58
22,31,47,52,55,59
12,25,29,40,48,56
8,30,40,50,54,57
26,27,46,47,52,58
4,12,38,46,57,59
1,8,12,25,43,52
18,36,37,38,54,57
8,9,10,11,41,54
8,38,41,42,50,58
1,6,21,31,41,44
23,25,34,36,37,54
10,12,18,34,52,56
2,13,25,32,37,39
15,16,23,39,48,59
5,15,33,47,51,59
2,17,35,41,57,59
4,14,18,19,26,27
11,14,22,37,53,56
4,15,21,26,39,58
11,19,29,37,40,41
26,31,35,37,40,49
13,21,30,39,51,56
13,14,31,42,44,58
21,27,31,34,40,54
7,14,21,35,41,42
5,12,43,51,53,57
5,13,24,31,40,41
7,14,20,33,47,55
15,17,31,41,50,57
20,22,25,34,47,51
13,15,17,19,35,57
2,5,14,42,51,55
1,7,9,10,12,31
2,14,26,35,44,59
12,24,29,34,39,57
1,2,5,38,53,56
1,2,3,4,20,21
4,14,17,27,34,36
13,22,23,33,49,54
9,12,23,24,32,51
1,3,28,34,37,46
6,20,33,44,45,55
6,7,19,28,30,52
8,10,36,40,52,57
23,27,36,39,41,49
7,32,34,48,55,58
28,33,43,49,55,58
4,17,30,38,47,55
2,14,19,20,29,38
10,17,26,31,35,38
11,25,36,39,40,57
13,14,18,22,24,56
10,19,21,45,46,56
3,9,16,19,24,43
1,3,20,24,38,39
1,3,22,29,36,42
1,22,30,34,57,58
10,14,17,32,36,50
18,29,30,37,46,59
19,20,30,37,54,59
9,24,26,38,40,46
14,26,28,41,51,57
16,17,22,38,41,55
34,39,42,47,53,54
11,17,35,36,40,59
12,20,31,39,43,46
4,15,27,36,37,59
8,18,26,35,41,52
4,10,15,37,38,59
5,10,22,23,34,54
15,16,26,45,47,49
2,6,17,28,38,55
3,10,12,29,30,44
6,17,37,46,47,51
16,23,35,42,44,58
10,14,25,29,52,54
20,21,28,33,49,56
11,24,34,43,44,47
19,29,37,41,51,53
4,5,18,28,43,58
11,16,25,37,43,44
11,17,20,32,40,42
2,22,29,30,36,58
14,16,25,42,46,51
2,3,4,32,54,59
9,19,26,27,45,50
5,11,27,29,52,53
7,8,16,24,29,58
5,14,19,24,31,38
8,12,16,26,45,49
12,13,30,34,39,52
3,11,16,31,44,55
7,12,33,47,50,51
5,7,8,16,28,37
2,4,8,25,38,39
1,2,28,40,48,49
10,20,25,39,45,55
3,8,9,19,21,54
16,27,31,32,44,58
11,26,31,32,33,46
3,7,8,9,40,58
2,11,18,32,40,54
10,13,22,35,42,52
16,19,29,46,54,58
5,40,47,48,52,54
10,17,35,41,51,54
10,29,37,42,48,49
8,16,33,36,45,51
21,26,29,35,46,59
14,19,21,36,53,54
8,14,20,27,28,53
4,13,37,40,52,58
4,9,20,23,37,53
5,21,23,34,43,45
6,8,15,31,45,58
6,9,27,30,40,50
7,23,41,44,49,54
15,18,23,42,43,52
17,23,28,38,47,56
11,13,21,37,49,59
1,16,28,31,38,54
18,24,34,38,41,49
2,7,21,22,47,53
24,38,39,40,49,56
11,19,22,42,43,49
6,15,23,29,55,57
6,24,27,38,39,58
3,8,19,26,37,41
6,11,12,19,27,31
39,48,52,53,54,58
5,6,16,32,42,51
1,2,11,23,25,54
10,16,18,32,42,45
14,23,36,45,47,50
3,16,34,42,49,52
8,10,16,19,23,31
4,27,47,54,55,59
4,6,34,37,42,52
12,15,30,43,47,59
24,29,30,36,46,48
13,22,24,34,41,57
5,34,36,38,39,48
7,12,17,35,37,58
7,14,15,21,23,57
3,19,20,24,30,38
7,8,13,29,43,53
3,30,44,45,55,59
20,22,31,39,41,54
18,23,28,52,56,59
12,19,21,38,47,51
6,8,12,36,37,41
2,4,14,23,34,46
1,11,16,20,24,44
1,3,5,11,15,43
4,16,26,39,42,54
2,10,21,23,54,56
2,19,36,52,54,59
16,18,25,27,29,57
1,11,18,27,32,50
7,14,19,38,40,45
7,8,14,47,56,58
2,6,14,16,25,36
5,13,21,35,41,47
5,10,29,35,55,56
1,26,41,55,56,59
4,6,24,35,45,52
14,24,30,45,49,56
5,9,25,34,51,59
10,27,49,52,55,56
7,17,28,43,44,45
12,25,39,46,52,55
8,16,21,41,44,56
20,25,34,41,42,52
34,42,46,57,58,59
30,33,35,40,41,59
4,7,13,49,56,58
16,30,34,50,52,53
4,11,14,21,29,56
1,6,31,37,49,50
8,20,25,50,51,58
17,18,26,39,54,56
30,35,45,47,52,55
13,18,21,30,50,54
12,20,32,38,48,54
15,20,30,37,47,51
17,38,49,54,55,56
6,22,40,43,47,58
11,12,15,22,27,44
3,31,37,41,44,59
1,3,11,37,49,58
8,15,33,42,55,58
13,14,18,19,21,36
6,20,23,29,35,53
2,17,25,32,42,49
4,16,27,30,41,49
2,11,22,36,51,59
1,20,24,36,54,58
2,16,17,27,36,37
4,7,29,45,54,56
20,32,42,43,53,58
4,9,13,32,46,50
3,19,24,31,50,52
2,32,37,39,46,54
6,14,23,24,43,58
22,25,35,45,46,57
10,20,28,38,41,46
20,32,36,44,47,56
18,36,48,57,58,59
33,37,42,47,55,58
11,19,20,30,35,49
18,28,31,32,44,51
6,11,27,29,40,55
6,7,9,18,35,46
30,33,37,43,55,56
2,10,19,28,29,31
1,22,39,44,48,59
29,33,43,45,49,56
5,19,21,42,44,57
8,26,27,29,49,58
5,19,29,34,40,45
3,12,15,29,51,58
2,8,33,46,48,50
5,8,9,10,38,53
14,25,29,30,35,53
9,10,27,30,33,45
15,19,20,29,42,50
8,10,22,37,55,57
3,7,36,42,53,59
7,19,38,45,47,53
7,8,13,24,45,46
2,35,44,51,54,55
3,11,16,36,43,59
2,6,7,15,52,54
6,8,20,26,35,36
1,9,15,26,38,43
1,4,31,33,52,55
21,25,32,52,56,59
10,40,42,46,47,48
4,11,21,39,41,59
2,8,9,12,20,57
5,14,18,40,41,50
3,11,37,38,43,44
4,8,10,26,38,48
2,9,14,49,52,56
18,21,25,30,56,59
1,15,21,30,35,44
4,22,26,32,48,54
1,3,34,36,48,52
1,15,17,32,36,45
9,14,19,29,39,40
4,5,8,26,32,39
4,32,38,43,51,58
12,22,31,35,42,58
3,17,20,55,56,58
5,15,22,33,38,45
10,18,36,37,41,46
15,22,26,35,41,43
1,10,15,25,31,47
4,41,45,54,57,58
6,28,32,45,46,49
8,13,22,46,52,58
17,18,29,48,52,54
8,11,17,25,33,46
4,8,13,26,41,55
22,34,44,49,51,53
9,13,16,25,40,46
5,19,20,23,30,43
11,29,31,32,38,45
15,17,18,34,46,54
5,17,23,25,34,51
8,19,20,27,31,34
1,3,10,18,19,37
3,28,34,41,48,58
1,2,6,12,13,55
15,20,21,25,34,47
9,22,33,39,41,56
19,23,30,50,51,54
3,21,22,38,46,55
12,18,22,23,48,59
7,19,33,34,52,53
11,12,13,14,54,56
25,42,48,50,55,58
7,20,25,26,34,40
5,16,18,20,25,55
3,8,37,39,47,59
17,36,40,44,54,58
3,5,11,25,27,45
23,26,30,32,37,39
10,49,50,53,54,56
19,26,40,52,56,58
1,5,6,20,51,54
12,18,40,42,46,59
9,22,32,40,51,59
1,6,25,26,31,39
5,14,20,24,28,45
16,31,41,45,47,52
4,5,9,40,46,59
7,12,17,38,42,44
4,11,20,45,48,53
4,5,9,12,17,42
24,31,35,42,46,53
15,27,30,32,42,43
36,39,45,46,48,52
5,8,9,12,31,49
1,6,13,23,45,56
6,23,36,38,43,48
3,22,31,46,51,59
5,26,34,35,43,49
12,24,33,34,39,56
4,15,17,24,32,56
7,14,35,45,54,58
26,31,38,40,45,57
8,9,10,35,40,53
18,25,27,28,32,47
3,17,36,42,51,57
13,29,32,43,49,55
1,12,44,48,54,55
11,15,17,22,31,52
5,27,30,41,45,58
29,40,42,47,51,56
7,22,31,43,47,58
1,6,41,53,55,59
3,16,24,41,44,53
25,27,31,36,38,47
4,8,26,31,42,45
11,15,18,43,46,51
3,11,17,33,41,51
6,9,38,40,42,48
19,20,22,31,51,54
4,8,16,19,33,45
2,12,15,43,46,53
22,27,35,40,46,52
1,11,29,40,46,48
6,26,32,37,42,59
2,19,35,53,56,58
6,26,30,50,52,59
13,18,25,35,39,50
3,27,35,45,54,55
5,9,17,26,35,52
5,8,22,33,36,43
20,22,36,42,48,49
4,10,15,24,37,38
8,23,28,42,43,51
7,8,11,17,34,54
22,29,35,41,43,51
1,7,26,34,52,53
10,12,23,29,35,57
16,17,35,39,40,55
16,19,31,35,45,56
13,14,19,45,49,55
8,11,18,39,44,50
7,22,23,26,31,54
7,27,31,36,37,50
5,9,26,35,43,54
3,15,27,32,46,53
8,26,36,39,40,47
11,20,23,32,33,56
12,13,22,37,42,55
6,16,34,36,37,53
7,40,42,47,52,54
22,26,31,39,47,55
6,9,17,32,44,57
5,7,9,24,32,44
11,32,43,44,47,52
10,20,27,29,38,52
24,30,44,50,56,57
4,10,11,17,53,54
18,25,29,32,35,58
5,8,40,41,43,45
14,18,23,28,36,37
2,4,17,28,37,45
14,19,30,45,48,58
9,18,20,42,43,46
8,30,34,44,45,57
7,11,36,44,52,58
5,8,9,17,23,29
14,16,24,28,30,53
6,9,10,41,46,58
11,14,26,51,53,58
27,36,39,45,46,55
1,40,41,49,52,57
5,10,16,26,41,58
11,13,32,40,45,49
3,13,27,30,32,37
4,9,26,35,38,53
6,10,14,19,26,43
1,25,28,34,39,57
18,23,32,33,34,41
3,4,16,39,43,52
2,19,21,23,29,42
13,15,20,37,42,47
4,8,12,13,32,34
14,22,40,44,55,58
23,27,30,36,40,42
4,5,18,29,40,47
8,15,17,31,33,52
5,29,30,39,53,58
16,23,26,38,56,59
2,8,19,41,51,56
13,16,28,34,41,56
17,22,25,27,32,35
2,11,16,46,51,58
1,2,7,9,44,55
2,10,25,51,56,59
8,17,31,47,49,52
23,25,28,38,47,58
7,16,22,39,48,55
8,16,24,36,40,57
9,13,21,25,28,31
6,20,27,34,35,57
7,14,16,33,35,47
2,21,23,32,44,49
13,15,36,44,50,56
12,27,33,36,42,45
5,10,11,45,54,58
1,2,12,23,41,55
13,20,30,38,50,55
3,13,14,34,50,51
2,23,42,47,50,59
27,28,46,51,55,57
15,25,50,52,54,55
14,29,35,41,42,55
19,23,25,29,30,36
18,30,33,39,54,55
7,23,40,42,47,59
7,42,44,47,58,59
20,31,39,42,43,48
8,35,42,43,54,59
2,3,5,27,51,54
10,11,33,41,45,54
7,18,21,27,28,48
21,23,25,27,36,47
19,20,27,49,52,57
25,32,34,52,55,58
4,7,14,19,50,56
5,29,35,36,40,44
10,39,45,46,52,54
3,7,11,19,27,52
12,26,29,34,56,58
11,24,25,39,53,57
8,14,27,33,46,49
4,16,17,22,27,52
4,22,28,39,45,49
1,4,19,20,41,45
7,22,30,38,42,47
20,28,30,31,44,55
25,37,38,43,54,57
3,6,31,43,46,53
3,8,18,47,50,59
3,9,21,25,28,59
16,17,32,36,40,47
14,18,23,39,44,52
23,29,32,48,49,51
7,18,21,26,42,50
14,16,19,31,38,47
4,20,21,44,48,52
7,24,26,37,40,57
15,37,38,42,45,59
4,7,19,23,34,38
2,6,8,32,33,35
1,2,5,11,14,33
3,6,12,17,35,40
20,26,50,51,55,57
10,12,19,21,35,51
2,9,33,39,48,54
7,21,26,30,40,48
2,15,19,33,37,43
1,8,24,27,29,55
32,33,34,48,52,57
5,18,22,31,50,59
1,8,33,50,52,57
9,10,14,17,32,58
9,27,29,37,44,53
1,20,24,32,33,42
2,7,11,23,37,45
10,13,14,18,33,34
1,24,39,46,49,52
4,10,13,24,53,56
1,28,42,43,51,58
2,40,49,53,56,58
6,8,27,31,37,51
10,14,16,22,25,34
21,22,32,36,45,50
19,23,24,28,37,51
4,8,24,27,31,39
5,10,21,47,51,57
11,15,45,54,55,58
3,11,28,36,38,47
11,13,33,48,50,56
5,23,36,37,42,52
16,20,29,33,47,49
9,13,39,49,52,53
8,17,28,35,47,51
1,19,35,38,54,55
10,25,34,41,46,55
1,4,13,24,27,47
12,18,37,52,56,58
11,21,36,45,49,56
9,12,28,31,46,50
26,32,38,41,49,51
9,12,27,28,29,44
13,18,19,47,53,57
11,18,27,38,47,59
1,6,16,34,49,59
10,20,28,32,35,50
3,33,45,50,52,56
6,36,46,49,50,59
25,37,39,44,50,56
18,26,27,28,41,54
23,32,37,49,54,57
11,18,30,33,44,55
9,27,35,45,46,57
16,22,26,38,39,47
13,38,47,51,52,59
7,8,10,14,28,33
13,38,39,49,53,56
2,28,30,36,38,43
4,10,14,21,27,28
20,42,48,51,52,54
26,43,44,46,52,55
11,17,21,24,37,49
6,8,9,36,39,57
2,8,36,51,52,54
9,21,23,30,35,38
1,8,12,16,18,42
3,15,38,45,48,53
3,5,7,13,25,57
1,6,25,45,49,52
22,30,34,35,45,50
4,28,31,36,51,55
4,9,17,21,26,46
27,28,32,39,46,52
1,15,29,33,42,49
15,16,37,42,44,50
5,6,8,20,26,39
3,16,18,24,36,56
1,9,16,17,18,34
4,33,36,39,45,49
2,3,8,23,40,54
16,17,29,47,52,56
1,5,9,21,26,42
6,8,11,17,29,44
7,16,26,28,36,58
12,15,24,34,36,51
2,3,23,27,40,50
3,5,18,22,26,49
4,6,13,49,56,58
2,8,28,32,40,45
12,38,40,51,57,58
20,25,26,48,49,50
6,12,20,48,52,57
7,8,18,21,23,57
4,6,14,32,34,39
16,24,29,30,32,38
1,4,27,48,57,59
7,10,31,32,34,40
8,27,34,40,55,56
10,12,23,31,37,46
10,17,23,40,51,52
6,19,27,32,39,57
18,36,50,53,57,58
9,20,41,43,46,48
28,33,36,45,49,51
1,10,16,36,46,55
1,15,17,33,53,59
3,6,33,39,46,57
9,15,24,34,43,49
9,11,16,27,36,52
6,22,28,36,48,53
12,18,21,38,44,54
4,14,15,33,50,53
14,24,37,39,41,53
12,27,34,38,40,41
1,12,27,29,31,47
2,3,7,20,40,52
9,19,22,33,47,54
12,27,29,35,36,41
5,17,20,37,45,51
6,7,17,28,34,37
23,26,34,36,44,59
11,12,13,19,43,58
3,16,27,34,36,46
10,15,22,41,51,57
13,32,36,37,39,46
1,2,15,19,39,43
4,10,27,30,48,50
3,25,33,35,48,56
17,18,27,28,35,57
7,15,30,39,52,59
18,24,34,49,50,57
3,19,28,33,41,43
1,14,21,36,39,41
3,4,13,14,38,56
2,13,38,42,52,54
20,24,25,27,34,37
19,32,44,45,52,53
13,21,33,40,44,52
13,15,31,32,36,56
15,17,27,40,45,52
32,35,36,37,40,51
1,9,16,27,30,51
6,9,30,48,51,52
4,8,12,15,38,56
4,18,21,24,37,58
23,27,29,37,43,47
4,13,21,27,28,37
8,20,22,39,47,48
7,18,47,51,56,59
6,31,39,47,48,58
3,7,21,29,34,39
10,11,18,20,37,49
13,14,16,28,43,52
13,24,34,35,49,55
5,16,17,32,51,59
4,11,17,19,39,42
1,15,16,17,24,48
4,7,8,37,42,50
8,24,25,32,33,46
12,30,31,34,52,58
6,13,14,15,31,33
2,15,17,28,30,45
12,23,27,45,51,54
6,13,14,20,45,52
15,24,26,30,42,59
3,17,28,42,52,57
14,29,31,41,43,56
3,5,21,28,56,57
21,28,33,36,43,46
8,21,37,39,56,59
13,14,25,31,37,39
3,13,41,50,56,57
1,20,25,35,46,59
5,26,36,53,57,58
4,12,35,41,47,50
6,22,29,48,50,59
8,24,36,39,46,56
12,16,17,43,53,57
9,16,26,28,47,58
21,27,31,50,53,59
33,34,44,50,56,57
4,22,26,27,33,37
5,8,33,37,47,52
43,48,49,52,55,58
10,21,29,33,42,51
3,10,26,38,41,47
7,13,21,23,39,44
14,20,23,28,33,54
20,24,33,34,50,51
3,14,15,46,52,53
13,18,27,35,46,53
11,12,14,17,44,58
22,24,27,30,52,57
3,17,23,24,30,49
10,11,18,29,44,59
1,7,10,30,40,53
2,4,6,35,55,58
5,8,24,47,50,53
7,10,24,31,48,56
10,22,35,38,56,57
15,19,26,41,51,57
6,10,29,50,55,57
3,5,6,15,41,45
21,34,37,39,44,51
12,15,21,24,39,50
18,20,38,40,42,51
12,25,37,48,51,57
30,31,37,45,49,56
5,16,24,34,44,57
1,4,6,30,32,38
9,19,41,46,52,59
11,23,25,38,53,58
20,21,32,34,52,59
3,26,37,38,41,53
11,14,36,39,42,59
21,36,40,46,48,54
13,23,25,31,43,52
3,17,21,26,46,59
9,23,33,43,48,53
9,25,36,41,44,54
12,13,19,39,42,59
2,12,19,32,54,58
12,14,17,32,33,36
2,10,13,34,41,54
1,11,14,37,38,39
7,16,17,19,33,57
5,25,28,29,53,58
14,15,31,41,44,45
6,21,24,40,47,52
15,22,42,49,50,54
20,26,30,37,45,48
3,5,6,9,35,59
7,10,20,24,30,38
13,16,21,30,49,54
9,25,42,43,46,52
3,20,27,34,42,58
2,6,7,29,31,42
25,38,45,46,55,57
11,22,25,28,45,55
6,13,28,34,37,45
14,15,18,22,39,50
3,15,20,48,57,58
1,4,9,40,44,58
23,31,36,48,51,54
6,8,12,26,32,46
20,21,24,26,39,47
11,13,18,25,36,55
2,13,18,45,50,59
